Order_ID,Customer_ID,Postal_Code,Order_Date,Ship_Date,Ship_Mode
CA-2011-130155,TD-20995,23464,5/19/2011,5/22/2011,First Class
CA-2011-130274,JS-15940,54915,5/3/2011,5/5/2011,First Class
CA-2011-130421,SC-20020,77095,3/3/2011,3/7/2011,Standard Class
CA-2011-130428,TG-21640,33614,3/31/2011,3/31/2011,Same Day
CA-2011-130449,VP-21760,94109,9/6/2011,9/9/2011,First Class
CA-2011-130575,CS-11845,60623,12/14/2011,12/16/2011,First Class
CA-2011-130624,TB-21280,10024,6/21/2011,6/24/2011,First Class
CA-2011-130673,MC-17590,78666,5/20/2011,5/22/2011,Second Class
CA-2011-130729,AA-10375,91730,10/24/2011,10/29/2011,Standard Class
CA-2011-130813,LS-17230,90049,1/7/2011,1/9/2011,Second Class
CA-2011-130869,CB-12025,75104,11/17/2011,11/21/2011,Standard Class
CA-2011-130918,JP-15520,33161,8/22/2011,8/24/2011,Second Class
CA-2011-130960,KB-16600,48180,12/30/2011,1/4/2012,Standard Class
CA-2011-131002,TB-21400,74133,9/7/2011,9/12/2011,Second Class
CA-2011-131009,SC-20380,79907,3/1/2011,3/5/2011,Standard Class
CA-2011-131051,TR-21325,94122,12/1/2011,12/5/2011,Standard Class
CA-2011-131247,GA-14725,94110,3/30/2011,4/4/2011,Standard Class
CA-2011-131310,CL-12565,98115,7/12/2011,7/18/2011,Standard Class
CA-2011-131387,AI-10855,94122,4/28/2011,4/30/2011,First Class
CA-2011-131450,LR-16915,92024,8/8/2011,8/15/2011,Standard Class
CA-2011-131527,TB-21280,28540,12/1/2011,12/7/2011,Standard Class
CA-2011-131541,CK-12205,32712,7/28/2011,7/28/2011,Same Day
CA-2011-131800,AJ-10960,10035,12/30/2011,1/4/2012,Standard Class
CA-2011-131905,ND-18460,23320,2/7/2011,2/10/2011,First Class
CA-2011-131926,DW-13480,55044,6/1/2011,6/6/2011,Second Class
CA-2011-131947,JA-15970,97477,9/17/2011,9/22/2011,Standard Class
CA-2011-132010,MA-17995,23223,10/13/2011,10/15/2011,First Class
CA-2011-132227,SZ-20035,10011,11/4/2011,11/10/2011,Standard Class
CA-2011-132451,KF-16285,92105,9/26/2011,9/27/2011,First Class
CA-2011-132500,GZ-14470,94110,9/8/2011,9/12/2011,Standard Class
CA-2011-132542,AM-10360,68104,10/6/2011,10/8/2011,Second Class
CA-2011-132612,FO-14305,22801,6/9/2011,6/11/2011,Second Class
CA-2011-132787,MC-18130,98115,9/19/2011,9/23/2011,Standard Class
CA-2011-132801,JG-15805,75217,10/7/2011,10/12/2011,Standard Class
CA-2011-132864,KN-16390,43229,12/2/2011,12/7/2011,Standard Class
CA-2011-132913,AS-10090,92037,12/24/2011,12/26/2011,First Class
CA-2011-132962,JM-15535,19143,9/13/2011,9/16/2011,First Class
CA-2011-132983,DS-13180,14701,4/28/2011,5/3/2011,Standard Class
CA-2011-133158,DW-13195,90045,8/19/2011,8/21/2011,Second Class
CA-2011-133228,MS-17710,48205,4/4/2011,4/9/2011,Standard Class
CA-2011-133270,BM-11785,14609,6/6/2011,6/9/2011,First Class
CA-2011-133305,MH-17455,10011,7/11/2011,7/15/2011,Standard Class
CA-2011-133354,SA-20830,92553,2/23/2011,2/25/2011,First Class
CA-2011-133389,TB-21280,85023,6/22/2011,6/22/2011,Same Day
CA-2011-133424,Dl-13600,98105,3/30/2011,4/4/2011,Standard Class
CA-2011-133543,KM-16660,95123,12/22/2011,12/26/2011,Standard Class
CA-2011-133592,KM-16375,2908,12/31/2011,1/7/2012,Standard Class
CA-2011-133634,SR-20740,22204,11/5/2011,11/10/2011,Standard Class
CA-2011-133690,BS-11755,80219,8/3/2011,8/5/2011,First Class
CA-2011-133704,MA-17995,90004,9/20/2011,9/26/2011,Standard Class
CA-2011-133753,CW-11905,77340,6/9/2011,6/13/2011,Second Class
CA-2011-133809,MS-17530,45014,11/18/2011,11/23/2011,Second Class
CA-2011-133830,RL-19615,90045,12/5/2011,12/10/2011,Standard Class
CA-2011-133851,CM-12445,94122,6/9/2011,6/16/2011,Standard Class
CA-2011-133963,GA-14515,75220,5/18/2011,5/22/2011,Second Class
CA-2011-134061,LL-16840,14609,4/29/2011,5/4/2011,Standard Class
CA-2011-134103,MV-18190,48234,1/31/2011,2/5/2011,Standard Class
CA-2011-134215,ML-17395,4401,8/4/2011,8/8/2011,Standard Class
CA-2011-134278,EP-13915,10011,7/6/2011,7/8/2011,First Class
CA-2011-134313,RA-19915,80219,11/1/2011,11/7/2011,Standard Class
CA-2011-134551,TS-21505,38401,12/20/2011,12/25/2011,Standard Class
CA-2011-134572,SV-20365,77070,4/20/2011,4/22/2011,Second Class
CA-2011-134621,DP-13390,38401,12/21/2011,12/28/2011,Standard Class
CA-2011-134677,XP-21865,92024,10/6/2011,10/10/2011,Standard Class
CA-2011-134726,SW-20755,98115,11/2/2011,11/7/2011,Second Class
CA-2011-135090,SP-20920,90036,11/22/2011,11/26/2011,Standard Class
CA-2011-135405,MS-17830,78041,1/10/2011,1/14/2011,Standard Class
CA-2011-135608,JK-15625,98502,12/8/2011,12/10/2011,Second Class
CA-2011-135657,SC-20725,98115,6/3/2011,6/7/2011,Second Class
CA-2011-135699,HH-15010,94110,8/29/2011,8/29/2011,Same Day
CA-2011-135755,NC-18415,10701,5/3/2011,5/10/2011,Standard Class
CA-2011-135993,PJ-18835,98115,5/28/2011,6/2/2011,Standard Class
CA-2011-136280,Co-12640,19143,11/29/2011,12/6/2011,Standard Class
CA-2011-136336,DB-13555,42420,4/21/2011,4/26/2011,Standard Class
CA-2011-136399,CC-12100,90049,12/16/2011,12/17/2011,First Class
CA-2011-136567,PS-19045,22801,12/20/2011,12/21/2011,First Class
CA-2011-136644,SC-20575,46544,6/16/2011,6/22/2011,Standard Class
CA-2011-136742,GP-14740,17602,4/6/2011,4/10/2011,Standard Class
CA-2011-136861,PR-18880,33710,9/5/2011,9/7/2011,First Class
CA-2011-137092,LS-16975,60653,10/20/2011,10/22/2011,Second Class
CA-2011-137274,MG-18145,75023,3/29/2011,4/2/2011,Standard Class
CA-2011-137351,DB-13615,98105,9/30/2011,10/4/2011,Standard Class
CA-2011-137575,TB-21625,10035,8/6/2011,8/11/2011,Standard Class
CA-2011-137589,MS-17770,17602,11/3/2011,11/8/2011,Standard Class
CA-2011-137911,BP-11095,28540,10/9/2011,10/15/2011,Standard Class
CA-2011-138023,KH-16510,75081,8/15/2011,8/18/2011,First Class
CA-2011-138072,GA-14725,19120,12/30/2011,1/3/2012,Standard Class
CA-2011-138100,AA-10315,10011,9/15/2011,9/20/2011,Standard Class
CA-2011-138128,FP-14320,19134,12/9/2011,12/15/2011,Standard Class
CA-2011-138177,ND-18460,85224,9/19/2011,9/24/2011,Standard Class
CA-2011-138198,JL-15130,10801,7/18/2011,7/23/2011,Standard Class
CA-2011-138240,SJ-20500,94122,10/9/2011,10/14/2011,Standard Class
CA-2011-138296,RC-19825,22304,12/5/2011,12/12/2011,Standard Class
CA-2011-138317,NW-18400,19120,6/21/2011,6/25/2011,Standard Class
CA-2011-138359,KH-16330,2151,4/1/2011,4/6/2011,Standard Class
CA-2011-138436,JD-15895,90036,3/26/2011,3/30/2011,Standard Class
CA-2011-138450,EH-13765,19134,10/18/2011,10/22/2011,Standard Class
CA-2011-138513,EH-13990,98006,5/23/2011,5/27/2011,Standard Class
CA-2011-138527,BN-11470,27511,9/12/2011,9/17/2011,Standard Class
CA-2011-138681,CT-11995,85705,12/20/2011,12/22/2011,First Class
CA-2011-138709,MS-17770,23223,7/4/2011,7/9/2011,Standard Class
CA-2011-138737,FP-14320,90049,12/7/2011,12/10/2011,First Class
CA-2011-138940,GM-14455,78745,4/11/2011,4/16/2011,Second Class
CA-2011-139017,RM-19375,77095,5/11/2011,5/17/2011,Standard Class
CA-2011-139192,LC-16885,94109,5/27/2011,6/1/2011,Second Class
CA-2011-139283,BT-11440,48227,11/23/2011,11/27/2011,Standard Class
CA-2011-139423,DG-13300,7050,11/1/2011,11/5/2011,Standard Class
CA-2011-139451,DN-13690,94122,10/12/2011,10/16/2011,Standard Class
CA-2011-139542,EH-14185,19120,10/25/2011,10/29/2011,Standard Class
CA-2011-139598,MG-17695,19134,12/26/2011,12/31/2011,Standard Class
CA-2011-139633,EC-14050,43229,12/17/2011,12/24/2011,Standard Class
CA-2011-139857,CD-12790,92037,2/3/2011,2/7/2011,Standard Class
CA-2011-139892,BM-11140,78207,9/8/2011,9/12/2011,Standard Class
CA-2011-140004,CB-12025,45011,3/21/2011,3/25/2011,Standard Class
CA-2011-140032,TS-21340,94109,9/8/2011,9/13/2011,Standard Class
CA-2011-140039,ON-18715,85281,9/13/2011,9/17/2011,Standard Class
CA-2011-140165,EH-14005,33012,5/13/2011,5/15/2011,First Class
CA-2011-140228,GB-14530,43055,4/28/2011,5/3/2011,Standard Class
CA-2011-140396,KH-16330,10024,11/20/2011,11/25/2011,Standard Class
CA-2011-140403,TN-21040,95336,10/10/2011,10/10/2011,Same Day
CA-2011-140473,MC-17425,60623,5/30/2011,6/3/2011,Standard Class
CA-2011-140487,SR-20425,48234,6/14/2011,6/20/2011,Standard Class
CA-2011-140662,TS-21205,94109,11/17/2011,11/19/2011,First Class
CA-2011-140732,MA-17560,90004,11/11/2011,11/13/2011,Second Class
CA-2011-140795,BD-11500,54302,2/2/2011,2/4/2011,First Class
CA-2011-140816,TC-21295,80229,12/20/2011,12/20/2011,Same Day
CA-2011-140858,CA-12775,19140,6/28/2011,7/2/2011,Standard Class
CA-2011-140886,KW-16570,37042,9/30/2011,10/4/2011,Standard Class
CA-2011-141005,CS-12355,6824,8/15/2011,8/18/2011,First Class
CA-2011-141110,LS-17200,93727,11/26/2011,12/1/2011,Standard Class
CA-2011-141152,RF-19345,10024,9/16/2011,9/19/2011,First Class
CA-2011-141173,JC-16105,55407,11/18/2011,11/20/2011,Second Class
CA-2011-141278,RM-19375,6450,6/21/2011,6/24/2011,First Class
CA-2011-141299,RB-19795,48640,6/3/2011,6/7/2011,Second Class
CA-2011-141313,AJ-10780,1915,12/28/2011,1/1/2012,Standard Class
CA-2011-141355,BF-11005,80013,9/25/2011,9/30/2011,Standard Class
CA-2011-141607,WB-21850,94521,12/12/2011,12/17/2011,Standard Class
CA-2011-141649,DM-12955,45014,9/30/2011,9/30/2011,Same Day
CA-2011-141726,CC-12145,92105,7/20/2011,7/22/2011,First Class
CA-2011-141796,JG-15160,11561,6/21/2011,6/21/2011,Same Day
CA-2011-141817,MB-18085,19143,1/6/2011,1/13/2011,Standard Class
CA-2011-141838,DK-12835,94122,3/26/2011,3/31/2011,Second Class
CA-2011-141901,GM-14500,93727,8/9/2011,8/14/2011,Standard Class
CA-2011-142048,JE-15745,80027,6/22/2011,6/25/2011,First Class
CA-2011-142314,SF-20200,47374,12/23/2011,12/28/2011,Standard Class
CA-2011-142510,NP-18700,60623,12/22/2011,12/29/2011,Standard Class
CA-2011-142587,TB-21520,45014,10/21/2011,10/22/2011,First Class
CA-2011-142727,HG-14845,70601,4/29/2011,5/1/2011,Second Class
CA-2011-142769,RP-19390,98103,9/13/2011,9/13/2011,Same Day
CA-2011-142839,TS-21610,19143,8/16/2011,8/20/2011,Standard Class
CA-2011-142951,JG-15115,28205,10/8/2011,10/8/2011,Same Day
CA-2011-142965,SW-20245,45503,7/20/2011,7/20/2011,Same Day
CA-2011-142979,EH-13765,95240,4/12/2011,4/18/2011,Standard Class
CA-2011-143168,IG-15085,98103,10/18/2011,10/23/2011,Second Class
CA-2011-143182,DL-12865,33012,10/15/2011,10/20/2011,Standard Class
CA-2011-143210,AA-10645,1852,12/1/2011,12/3/2011,First Class
CA-2011-143336,ZD-21925,94109,8/27/2011,9/1/2011,Second Class
CA-2011-143371,MD-17350,92804,12/28/2011,1/3/2012,Standard Class
CA-2011-143385,SJ-20500,87505,8/31/2011,9/5/2011,Standard Class
CA-2011-143413,RP-19390,21215,5/24/2011,5/30/2011,Standard Class
CA-2011-143637,MS-17710,93727,3/24/2011,3/29/2011,Second Class
CA-2011-143840,EH-14185,35601,5/22/2011,5/29/2011,Standard Class
CA-2011-143903,KM-16375,75217,7/20/2011,7/24/2011,Standard Class
CA-2011-143917,KL-16645,94122,7/25/2011,7/27/2011,Second Class
CA-2011-144029,MM-18055,60623,5/26/2011,5/31/2011,Standard Class
CA-2011-144071,DJ-13420,94110,12/8/2011,12/15/2011,Standard Class
CA-2011-144281,HK-14890,48234,6/10/2011,6/15/2011,Second Class
CA-2011-144407,MS-17365,48227,9/9/2011,9/15/2011,Standard Class
CA-2011-144414,GH-14425,98105,6/17/2011,6/21/2011,Standard Class
CA-2011-144624,JM-15865,14701,11/19/2011,11/23/2011,Standard Class
CA-2011-144666,JP-15520,94110,11/9/2011,11/11/2011,Second Class
CA-2011-144974,CM-12715,19140,9/26/2011,9/30/2011,Standard Class
CA-2011-145212,DC-12850,10011,9/13/2011,9/19/2011,Standard Class
CA-2011-145254,NC-18535,94122,7/23/2011,7/27/2011,Standard Class
CA-2011-145317,SM-20320,32216,3/18/2011,3/23/2011,Standard Class
CA-2011-145387,AM-10705,2920,10/31/2011,11/2/2011,Second Class
CA-2011-145541,TB-21400,10024,12/14/2011,12/21/2011,Standard Class
CA-2011-145576,CA-12775,33614,9/14/2011,9/18/2011,Second Class
CA-2011-145800,SS-20410,60089,5/30/2011,6/5/2011,Standard Class
CA-2011-145926,MP-17470,56560,11/17/2011,11/21/2011,Standard Class
CA-2011-146283,KT-16465,77036,9/8/2011,9/15/2011,Standard Class
CA-2011-146500,AT-10735,6010,8/30/2011,9/4/2011,Standard Class
CA-2011-146528,VF-21715,90045,7/25/2011,7/27/2011,Second Class
CA-2011-146591,TS-21340,85254,1/20/2011,1/21/2011,First Class
CA-2011-146640,HA-14905,10024,6/30/2011,7/5/2011,Standard Class
CA-2011-146703,PO-18865,48185,10/20/2011,10/25/2011,Second Class
CA-2011-146731,AT-10735,37211,11/3/2011,11/8/2011,Standard Class
CA-2011-146815,PP-18955,10009,9/8/2011,9/13/2011,Standard Class
CA-2011-146843,PB-19150,85323,11/30/2011,12/6/2011,Standard Class
CA-2011-146864,BT-11530,10024,12/22/2011,12/26/2011,Standard Class
CA-2011-146885,EB-13840,23223,5/30/2011,6/5/2011,Standard Class
CA-2011-146969,AP-10915,90045,9/29/2011,10/3/2011,Standard Class
CA-2011-146990,BP-11095,10024,11/7/2011,11/8/2011,First Class
CA-2011-146997,SG-20605,47905,1/24/2011,1/28/2011,Standard Class
CA-2011-147235,CD-11920,10024,3/24/2011,3/28/2011,Standard Class
CA-2011-147298,AG-10300,90049,4/26/2011,5/3/2011,Standard Class
CA-2011-147543,BC-11125,92020,7/6/2011,7/12/2011,Standard Class
CA-2011-147900,JK-15640,44107,9/23/2011,9/28/2011,Standard Class
CA-2011-147914,MP-17470,43229,6/4/2011,6/9/2011,Standard Class
CA-2011-148040,BF-11275,85705,3/22/2011,3/26/2011,Standard Class
CA-2011-148285,RD-19810,28314,10/27/2011,11/1/2011,Standard Class
CA-2011-148369,TH-21115,19711,9/23/2011,9/27/2011,Standard Class
CA-2011-148383,RP-19390,85023,12/27/2011,12/31/2011,Standard Class
CA-2011-148425,RF-19345,32839,11/30/2011,12/4/2011,Standard Class
CA-2011-148488,SM-20005,10009,12/10/2011,12/15/2011,Standard Class
CA-2011-148586,AZ-10750,10009,3/25/2011,4/1/2011,Standard Class
CA-2011-148614,MV-17485,90049,1/21/2011,1/26/2011,Standard Class
CA-2011-148761,PA-19060,54703,5/17/2011,5/21/2011,Standard Class
CA-2011-148782,PO-18850,75061,11/2/2011,11/7/2011,Standard Class
CA-2011-148915,ND-18370,97206,11/1/2011,11/5/2011,Standard Class
CA-2011-148950,JD-16015,60610,12/14/2011,12/19/2011,Standard Class
CA-2011-149020,AJ-10780,22153,1/11/2011,1/16/2011,Standard Class
CA-2011-149055,PB-19210,19134,11/23/2011,11/28/2011,Standard Class
CA-2011-149104,RD-19900,48127,4/5/2011,4/7/2011,Second Class
CA-2011-149244,MS-17530,92037,11/4/2011,11/8/2011,Standard Class
CA-2011-149524,BS-11590,19140,1/15/2011,1/16/2011,First Class
CA-2011-149538,KB-16585,70506,4/4/2011,4/8/2011,Standard Class
CA-2011-149594,MF-18250,19120,9/15/2011,9/19/2011,Standard Class
CA-2011-149643,RH-19510,66502,11/16/2011,11/20/2011,Standard Class
CA-2011-149958,AS-10240,33614,3/15/2011,3/19/2011,Standard Class
CA-2011-150203,JB-15925,90032,12/5/2011,12/7/2011,First Class
CA-2011-150245,PC-18745,13601,12/31/2011,1/4/2012,Second Class
CA-2011-150301,MH-18025,14215,7/8/2011,7/10/2011,First Class
CA-2011-150329,SD-20485,85023,10/10/2011,10/14/2011,Standard Class
CA-2011-150490,SS-20590,94122,8/5/2011,8/11/2011,Standard Class
CA-2011-150518,MW-18220,55433,11/19/2011,11/24/2011,Standard Class
CA-2011-150581,NM-18445,94521,4/8/2011,4/12/2011,Standard Class
CA-2011-150798,JK-15730,43229,12/1/2011,12/3/2011,Second Class
CA-2011-151001,JG-15805,62521,4/5/2011,4/7/2011,First Class
CA-2011-151078,RF-19840,78207,11/12/2011,11/12/2011,Same Day
CA-2011-151162,EA-14035,43229,12/5/2011,12/9/2011,Standard Class
CA-2011-151295,JA-15970,90045,11/12/2011,11/16/2011,Standard Class
CA-2011-151330,TC-21295,2149,10/14/2011,10/17/2011,First Class
CA-2011-151379,SC-20695,48227,12/16/2011,12/20/2011,Standard Class
CA-2011-151554,CM-11815,77506,11/14/2011,11/15/2011,First Class
CA-2011-151708,MB-17305,85301,8/8/2011,8/14/2011,Standard Class
CA-2011-151792,CV-12295,60653,9/2/2011,9/7/2011,Second Class
CA-2011-151897,VT-21700,77070,6/6/2011,6/10/2011,Standard Class
CA-2011-151946,BT-11440,10035,6/4/2011,6/9/2011,Standard Class
CA-2011-151953,DB-13555,32216,9/20/2011,9/25/2011,Standard Class
CA-2011-151967,NB-18580,71111,10/22/2011,10/26/2011,Standard Class
CA-2011-151995,ZC-21910,98026,10/13/2011,10/15/2011,First Class
CA-2011-152100,VW-21775,77340,5/11/2011,5/16/2011,Standard Class
CA-2011-152233,KH-16510,91767,10/5/2011,10/6/2011,First Class
CA-2011-152254,BD-11620,28403,6/30/2011,6/30/2011,Same Day
CA-2011-152268,SC-20095,72701,9/2/2011,9/7/2011,Standard Class
CA-2011-152296,IL-15100,94122,8/1/2011,8/3/2011,First Class
CA-2011-152345,ST-20530,87105,12/29/2011,1/3/2012,Second Class
CA-2011-152422,BD-11635,43229,10/5/2011,10/10/2011,Second Class
CA-2011-152443,FG-14260,1841,5/21/2011,5/26/2011,Standard Class
CA-2011-152562,JO-15145,40475,11/1/2011,11/8/2011,Standard Class
CA-2011-152618,RB-19465,60653,3/14/2011,3/17/2011,First Class
CA-2011-152849,DW-13195,37918,7/5/2011,7/12/2011,Standard Class
CA-2011-152905,AB-10015,76017,2/19/2011,2/25/2011,Standard Class
CA-2011-153087,TC-20980,35601,12/27/2011,1/3/2012,Standard Class
CA-2011-153150,Dl-13600,98105,7/1/2011,7/6/2011,Second Class
CA-2011-153479,DF-13135,94591,10/4/2011,10/8/2011,Standard Class
CA-2011-153619,TC-21535,90049,11/3/2011,11/3/2011,Same Day
CA-2011-153808,FH-14275,90004,4/6/2011,4/10/2011,Second Class
CA-2011-153850,TH-21100,43615,11/24/2011,11/29/2011,Standard Class
CA-2011-153913,KB-16585,33012,12/16/2011,12/20/2011,Second Class
CA-2011-153927,LL-16840,30188,8/12/2011,8/13/2011,First Class
CA-2011-153969,HF-14995,94109,9/21/2011,9/25/2011,Standard Class
CA-2011-153976,BP-11290,60201,10/3/2011,10/8/2011,Second Class
CA-2011-153983,AH-10210,94122,11/29/2011,12/6/2011,Standard Class
CA-2011-154095,ON-18715,20735,12/2/2011,12/7/2011,Standard Class
CA-2011-154158,CC-12670,33614,12/23/2011,12/27/2011,Second Class
CA-2011-154165,DL-13315,60653,2/18/2011,2/25/2011,Standard Class
CA-2011-154186,RA-19285,77070,12/13/2011,12/15/2011,Second Class
CA-2011-154592,EH-14005,94109,12/7/2011,12/8/2011,First Class
CA-2011-154599,KN-16450,90278,4/12/2011,4/17/2011,Standard Class
CA-2011-154627,SA-20830,60610,10/29/2011,10/31/2011,First Class
CA-2011-154641,KL-16645,10035,8/11/2011,8/16/2011,Standard Class
CA-2011-154669,TM-21010,95687,8/8/2011,8/11/2011,Second Class
CA-2011-154781,SC-20680,94110,11/21/2011,11/26/2011,Standard Class
CA-2011-154837,RB-19645,90032,8/23/2011,8/27/2011,Second Class
CA-2011-154893,GM-14440,92024,12/21/2011,12/27/2011,Standard Class
CA-2011-154963,AA-10645,19013,6/22/2011,6/27/2011,Standard Class
CA-2011-155208,SP-20650,28403,4/16/2011,4/20/2011,Standard Class
CA-2011-155264,RP-19270,94110,10/19/2011,10/22/2011,Second Class
CA-2011-155271,AA-10480,6457,5/4/2011,5/4/2011,Same Day
CA-2011-155390,BG-11035,38109,12/6/2011,12/11/2011,Standard Class
CA-2011-155593,RP-19390,6824,11/3/2011,11/8/2011,Standard Class
CA-2011-155796,TS-21430,19601,11/11/2011,11/15/2011,Second Class
CA-2011-155852,AJ-10945,28403,3/3/2011,3/7/2011,Second Class
CA-2011-155887,KT-16480,2038,5/12/2011,5/17/2011,Standard Class
CA-2011-156006,TM-21010,39212,4/30/2011,5/2/2011,Second Class
CA-2011-156160,AS-10090,10035,9/22/2011,9/29/2011,Standard Class
CA-2011-156244,DH-13675,33180,8/12/2011,8/16/2011,Standard Class
CA-2011-156314,RP-19390,44105,12/24/2011,12/26/2011,First Class
CA-2011-156342,JF-15415,60653,6/17/2011,6/20/2011,Second Class
CA-2011-156349,ML-17395,90008,5/26/2011,5/30/2011,Standard Class
CA-2011-156433,ES-14020,94110,9/20/2011,9/26/2011,Standard Class
CA-2011-156545,JS-16030,43229,2/28/2011,3/3/2011,First Class
CA-2011-156587,AB-10015,98103,3/7/2011,3/8/2011,First Class
CA-2011-156594,MC-17845,90008,12/20/2011,12/23/2011,Second Class
CA-2011-156601,FA-14230,90805,9/19/2011,9/24/2011,Standard Class
CA-2011-156790,VG-21790,32216,8/8/2011,8/10/2011,Second Class
CA-2011-156993,RW-19630,48234,6/28/2011,7/4/2011,Standard Class
CA-2011-157147,BD-11605,94109,1/14/2011,1/19/2011,Standard Class
CA-2011-157546,RD-19720,94122,7/20/2011,7/22/2011,First Class
CA-2011-157609,KN-16705,27604,3/16/2011,3/21/2011,Second Class
CA-2011-157623,DK-13225,92646,3/14/2011,3/18/2011,Standard Class
CA-2011-157644,AH-10030,10035,12/31/2011,1/1/2012,First Class
CA-2011-157721,JM-16195,13601,9/2/2011,9/5/2011,First Class
CA-2011-157784,MC-17845,39212,7/5/2011,7/8/2011,First Class
CA-2011-157882,AR-10405,90036,10/3/2011,10/8/2011,Second Class
CA-2011-157924,HA-14920,91104,10/11/2011,10/13/2011,First Class
CA-2011-158029,HF-14995,90008,5/26/2011,5/30/2011,Standard Class
CA-2011-158064,AA-10375,90008,4/21/2011,4/25/2011,Standard Class
CA-2011-158225,SE-20110,95123,9/22/2011,9/28/2011,Standard Class
CA-2011-158274,RM-19675,71203,11/19/2011,11/24/2011,Second Class
CA-2011-158281,AG-10525,77095,9/2/2011,9/7/2011,Standard Class
CA-2011-158337,KA-16525,10024,3/11/2011,3/14/2011,Second Class
CA-2011-158372,RD-19900,92037,11/10/2011,11/16/2011,Standard Class
CA-2011-158442,AZ-10750,75217,3/17/2011,3/17/2011,Same Day
CA-2011-158470,AG-10390,22204,4/19/2011,4/23/2011,Second Class
CA-2011-158540,VG-21790,92037,11/24/2011,11/26/2011,First Class
CA-2011-158771,SB-20290,42420,5/9/2011,5/9/2011,Same Day
CA-2011-159121,JO-15145,84020,7/26/2011,8/1/2011,Standard Class
CA-2011-159184,JC-15775,31204,9/14/2011,9/19/2011,Standard Class
